item_id,date,p10,p50,p90
25,2018-01-19,618.960144,699.0892334,780.7120972
25,2018-01-20,651.564209,709.461853,791.9111328
25,2018-01-21,736.3916016,818.8765259,903.378418
25,2018-01-22,463.4037781,520.0529175,612.5605469
25,2018-01-23,540.7999268,609.6329346,680.8371582
25,2018-01-24,535.0855713,603.489624,681.8648071
25,2018-01-25,580.0983276,640.9307251,732.437439
25,2018-01-26,606.2104492,679.21698,776.1702881
25,2018-01-27,614.927063,694.5128784,787.2845459
25,2018-01-28,673.513916,780.836792,867.7919312
25,2018-01-29,436.7761841,494.7153931,637.8970947
25,2018-01-30,528.3581543,583.5515747,684.1539307
25,2018-01-31,516.8359375,579.6845093,659.8909912
25,2018-02-01,562.5230103,618.8742065,718.4466553
25,2018-02-02,578.0546265,650.7557373,758.0507202
25,2018-02-03,596.4996338,655.4525757,761.638855
25,2018-02-04,671.8973999,752.3743896,863.49823
25,2018-02-05,426.0124817,464.0151672,616.914978
48,2018-01-01,323.0622864,351.6968079,413.3913574
48,2018-01-02,356.2200317,376.3414612,410.5217285
48,2018-01-03,358.5045471,385.6242981,411.4338684
48,2018-01-04,392.1175232,410.6613159,440.5054932
48,2018-01-05,412.4518127,446.4288635,481.679657
48,2018-01-06,432.4086304,457.0310059,500.7009888
48,2018-01-07,417.665802,485.6638794,519.1714478
48,2018-01-08,318.5368958,331.4033203,398.0729675
48,2018-01-09,352.8101807,373.4746094,411.2615356
48,2018-01-10,364.9732056,376.5198364,408.1880798
48,2018-01-11,397.8447571,413.9543457,445.6747131
48,2018-01-12,417.9578857,449.6915588,480.2600708
48,2018-01-13,434.4032288,452.2573242,501.9480591
48,2018-01-14,472.003479,490.3325806,522.1096802
48,2018-01-15,324.9676819,337.5453491,402.7778015
48,2018-01-16,361.4167786,375.7843018,408.7157593
48,2018-01-17,357.6321411,384.4107056,412.4881592
48,2018-01-18,390.8661194,408.9840088,447.4783936
48,2018-01-19,420.7001343,451.5795288,485.7273865
48,2018-01-20,432.0885925,457.7318115,504.1002197
48,2018-01-21,453.9253235,488.6447754,540.9537964
48,2018-01-22,322.8474731,341.5947876,390.8679199
48,2018-01-23,358.1898804,373.7059937,413.2138672
48,2018-01-24,344.487793,370.6091309,414.0443726
48,2018-01-25,382.5846558,413.2749023,447.6418457
48,2018-01-26,406.1249084,443.7564087,485.4082642
48,2018-01-27,411.7024231,450.7167053,503.806366
48,2018-01-28,418.8952332,468.4013672,526.9562378
48,2018-01-29,303.4845581,331.3374329,405.7321167
48,2018-01-30,344.0271912,361.6737976,415.2930298
48,2018-01-31,329.0698853,358.4805298,399.1637878
48,2018-02-01,366.2001343,393.8933411,437.2878723
48,2018-02-02,385.0170593,422.8846741,475.1000671
48,2018-02-03,398.5263672,433.1852417,489.9503479
48,2018-02-04,415.6164246,449.1567078,518.0895996
48,2018-02-05,296.5194702,314.4563599,393.151062
43,2018-01-01,309.4526062,334.6838379,401.5448914
43,2018-01-02,367.2857666,390.1908875,419.3512573
43,2018-01-03,356.6351929,382.2018738,406.4055786
43,2018-01-04,395.0559387,411.4044495,440.278595
43,2018-01-05,416.4703064,451.1595459,485.9390259
43,2018-01-06,439.7788391,466.5886536,507.4648743
43,2018-01-07,411.4610291,482.2764587,516.944397
43,2018-01-08,311.7258606,323.3248596,384.186676
43,2018-01-09,366.5447083,392.3878174,420.265625
43,2018-01-10,360.9511414,370.6018677,408.3059998
43,2018-01-11,398.4714355,412.3509216,445.7272339
43,2018-01-12,419.6882324,450.1066589,481.0969238
43,2018-01-13,437.8046875,458.7178955,509.5543213
43,2018-01-14,463.0923767,484.6752014,518.3318481
43,2018-01-15,310.1518555,322.7581787,392.5489502
43,2018-01-16,375.1032104,395.5310669,421.650177
43,2018-01-17,348.8835754,378.9632263,409.9917297
43,2018-01-18,387.0465393,408.1213989,447.980835
43,2018-01-19,413.7107849,447.6633911,487.2919006
43,2018-01-20,436.5178223,463.2932129,511.870575
43,2018-01-21,446.6702881,483.0794067,536.928772
43,2018-01-22,305.7524719,330.4783325,378.0521851
43,2018-01-23,361.3359985,383.2064819,424.9635925
43,2018-01-24,335.5445557,361.8716125,412.1057129
43,2018-01-25,379.3044434,413.3074951,446.197998
43,2018-01-26,403.1018372,442.3580322,484.6725769
43,2018-01-27,409.5749207,452.4510193,509.5241394
43,2018-01-28,406.3181763,460.0221558,523.2994995
43,2018-01-29,288.2330627,317.4489136,393.1123657
43,2018-01-30,352.0847473,378.2016907,431.8175964
43,2018-01-31,316.9199219,346.2374573,395.7241211
43,2018-02-01,361.1972046,389.3243103,435.5357971
43,2018-02-02,382.8286743,421.9430847,474.3220825
43,2018-02-03,399.4989624,435.0869141,492.7017822
43,2018-02-04,404.6304932,440.6132813,512.572876
43,2018-02-05,278.2905579,299.5092468,380.131958
32,2018-01-01,255.8030243,278.4100037,342.5747375
32,2018-01-02,319.052887,337.3595276,360.1784668
32,2018-01-03,314.6642761,336.2732849,360.8814087
32,2018-01-04,339.8024597,359.2375183,387.7562866
32,2018-01-05,356.5012207,387.0110168,419.0517273
32,2018-01-06,382.5346985,402.9750977,437.8886719
32,2018-01-07,348.4771423,414.4187012,446.9070129
32,2018-01-08,262.7642822,274.4118958,326.3893738
32,2018-01-09,315.2993164,336.009491,361.5818176
32,2018-01-10,317.3935852,327.9740295,360.7600098
32,2018-01-11,345.5313721,359.8197632,391.4282837
32,2018-01-12,360.0939636,383.572937,415.8042603
32,2018-01-13,378.8805847,398.4028625,441.5919495
32,2018-01-14,400.558075,419.538269,446.0407715
32,2018-01-15,260.1759949,267.4899597,328.4236145
32,2018-01-16,322.7503357,338.8165588,358.2070923
32,2018-01-17,310.2770386,332.3606873,362.8930969
32,2018-01-18,336.4097595,354.9272461,394.3752136
32,2018-01-19,353.0910034,382.6680908,421.0206604
32,2018-01-20,378.7353821,403.459259,444.382019
32,2018-01-21,382.2639465,415.1560974,460.1026917
32,2018-01-22,256.6993103,274.2826233,318.5944519
32,2018-01-23,311.9114685,332.9741516,366.2860718
32,2018-01-24,299.6509705,324.0714722,364.7147827
32,2018-01-25,328.5472412,355.6520081,391.8955994
32,2018-01-26,345.0995789,375.9771729,418.0501404
32,2018-01-27,354.1628723,393.3479309,439.7230225
32,2018-01-28,346.1499939,395.0758667,446.4559937
32,2018-01-29,242.6742554,264.1034851,329.6806641
32,2018-01-30,298.7167969,322.0293884,367.2810974
32,2018-01-31,281.2113647,308.8175354,348.6194153
32,2018-02-01,309.7478027,337.07547,381.3277893
32,2018-02-02,322.3392334,355.9435425,407.7724304
32,2018-02-03,344.0133667,374.3196411,423.8973999
32,2018-02-04,345.2641296,374.7490845,438.8748474
32,2018-02-05,231.4394073,243.8264923,317.8885803
31,2018-01-01,349.4541321,383.3662109,468.3987732
31,2018-01-02,424.3765869,449.5063171,479.0871887
31,2018-01-03,427.2687073,453.8676147,488.3836365
31,2018-01-04,447.0095215,481.4915466,518.1622925
31,2018-01-05,458.2229614,493.4884949,536.5561523
31,2018-01-06,508.3807678,531.4572144,571.519104
31,2018-01-07,477.2701111,573.4214478,605.2497559
31,2018-01-08,354.8667603,378.2789307,446.7237854
31,2018-01-09,420.3981628,444.8611755,480.1942749
31,2018-01-10,427.6399231,446.7590942,488.8565979
31,2018-01-11,453.7190552,477.9678955,522.512085
31,2018-01-12,463.8049927,491.3234253,540.6063843
31,2018-01-13,499.5996399,526.8773804,576.7034912
31,2018-01-14,546.1908569,571.4400024,604.8096924
31,2018-01-15,354.2732544,367.8633118,445.6490784
31,2018-01-16,426.3841248,444.3865051,478.4276428
31,2018-01-17,420.5130615,446.6773376,491.060791
31,2018-01-18,446.6837158,471.8144226,529.1075439
31,2018-01-19,452.8182373,485.1846313,545.1815796
31,2018-01-20,498.0560608,529.6740112,581.5968628
31,2018-01-21,515.4415894,559.9822388,620.3615112
31,2018-01-22,352.9225464,373.4898376,436.6557007
31,2018-01-23,409.8439026,444.0716858,486.9632263
31,2018-01-24,408.6466064,447.3228149,498.3229065
31,2018-01-25,437.8811646,465.8587646,526.2565308
31,2018-01-26,450.1073303,480.9284973,547.4029541
31,2018-01-27,471.6026306,522.6022949,576.2084961
31,2018-01-28,481.3323364,545.774231,606.4448242
31,2018-01-29,336.3930359,363.8042297,451.0068054
31,2018-01-30,395.9246216,426.7984924,486.7380676
31,2018-01-31,394.833252,435.1430969,481.6527405
31,2018-02-01,413.5345154,453.9111938,518.1672363
31,2018-02-02,419.2893677,459.6414795,533.909729
31,2018-02-03,456.8510437,497.1620483,558.8451538
31,2018-02-04,477.0721741,522.3223267,599.9251099
31,2018-02-05,324.6016846,342.01297,440.4680786
34,2018-01-01,159.3503876,175.0466766,215.9027405
34,2018-01-02,183.6196442,192.9919128,211.3035431
34,2018-01-03,181.5373993,195.4906158,210.4365692
34,2018-01-04,197.9398499,210.2241364,227.5661163
34,2018-01-05,204.6517487,222.8176117,244.9152222
34,2018-01-06,230.1567078,238.407608,263.5140686
34,2018-01-07,220.9550018,258.8778687,279.8436279
34,2018-01-08,160.506546,164.6562653,206.0765839
34,2018-01-09,183.0377808,190.308197,214.3513641
34,2018-01-10,192.1549225,190.9200592,210.740921
34,2018-01-11,208.868103,212.2418365,231.0469055
34,2018-01-12,220.930603,227.4939423,246.0321655
34,2018-01-13,237.2452393,238.8954773,265.9398499
34,2018-01-14,269.0575867,269.2919312,281.4697266
34,2018-01-15,171.7678833,167.3830719,204.9356537
34,2018-01-16,198.977417,195.2464294,209.4840851
34,2018-01-17,192.468399,197.5645294,213.4733276
34,2018-01-18,212.4794464,214.4603729,232.8146362
34,2018-01-19,223.352829,230.813858,247.8547211
34,2018-01-20,241.6425781,248.8463135,269.1321411
34,2018-01-21,256.3254395,270.427887,295.0499878
34,2018-01-22,174.6929779,174.412262,200.9973602
34,2018-01-23,197.2557068,199.1665497,216.0532227
34,2018-01-24,188.717453,194.4217529,215.6695251
34,2018-01-25,209.9797821,219.3922272,233.0279083
34,2018-01-26,219.7645416,230.2749786,248.7328186
34,2018-01-27,226.1306763,245.405899,265.7371826
34,2018-01-28,229.6495209,256.1822205,281.5019226
34,2018-01-29,160.0672302,169.3444824,206.9274139
34,2018-01-30,184.5594177,190.5185394,214.0867767
34,2018-01-31,174.660675,185.7986908,201.0392303
34,2018-02-01,193.8321075,206.237793,222.5636597
34,2018-02-02,199.3806458,214.1528778,241.1556091
34,2018-02-03,217.507019,234.4745789,254.5744171
34,2018-02-04,228.5333862,242.2748566,275.2742004
34,2018-02-05,152.3130493,153.1426544,198.3041534
17,2018-01-01,181.9736633,197.0656738,250.792984
17,2018-01-02,238.5316467,251.2005463,267.6639709
17,2018-01-03,225.1292267,242.1496887,259.3598328
17,2018-01-04,250.6378326,262.6274719,281.6485901
17,2018-01-05,259.7096252,283.5943604,306.7324524
17,2018-01-06,272.8495483,283.9860535,313.4592896
17,2018-01-07,266.4432068,316.4148254,336.9859619
17,2018-01-08,190.2367401,194.7073517,236.6212006
17,2018-01-09,238.2905884,251.2780762,268.9166565
17,2018-01-10,232.003891,231.7619781,259.8948669
17,2018-01-11,260.2751465,264.1833191,287.6341858
17,2018-01-12,269.2944641,283.2580566,305.5767212
17,2018-01-13,277.5654907,281.4323425,314.3522339
17,2018-01-14,318.6257935,321.9092102,338.2630615
17,2018-01-15,195.5838013,189.4806213,236.3292847
17,2018-01-16,255.2461853,255.6975708,266.781311
17,2018-01-17,231.2634735,242.5650482,262.2230835
17,2018-01-18,260.532074,265.5581055,290.4892273
17,2018-01-19,270.898468,286.2828674,307.1487122
17,2018-01-20,283.2867126,290.8370056,317.2557068
17,2018-01-21,306.4567566,322.7695007,355.1005554
17,2018-01-22,198.6887512,199.566925,229.617218
17,2018-01-23,246.9266205,255.1703796,275.2638245
17,2018-01-24,228.0540161,235.4538269,266.0881958
17,2018-01-25,254.9668579,267.8223877,288.7359009
17,2018-01-26,267.3845215,284.7059631,309.1260071
17,2018-01-27,264.6875916,287.987854,315.9810181
17,2018-01-28,277.7487488,310.1766357,341.5735779
17,2018-01-29,185.9834137,195.9015198,239.594101
17,2018-01-30,237.7516479,250.8285675,279.6134949
17,2018-01-31,212.0684967,228.17099,250.8885345
17,2018-02-01,240.3241272,256.4576721,281.1174622
17,2018-02-02,246.2288818,268.9393616,301.2271118
17,2018-02-03,254.6021576,273.0097961,302.0896912
17,2018-02-04,275.1957703,295.2218933,334.4212952
17,2018-02-05,174.5274353,178.410202,231.4239197
8,2018-01-01,471.2322083,522.0855103,628.954834
8,2018-01-02,567.2462769,604.234375,641.7062988
8,2018-01-03,565.7484741,612.6802368,647.8804321
8,2018-01-04,618.055603,654.6536255,700.6580811
8,2018-01-05,654.4356689,709.4534912,763.732666
8,2018-01-06,677.8137207,716.6826172,777.2301636
8,2018-01-07,654.9538574,777.1602783,826.0273438
8,2018-01-08,470.5137329,505.7324829,599.6858521
8,2018-01-09,546.6672974,595.8114014,645.9204102
8,2018-01-10,559.7163696,590.4194336,641.9054565
8,2018-01-11,617.3823242,654.8464966,708.2068481
8,2018-01-12,642.994751,696.125061,756.3881836
8,2018-01-13,656.5984497,706.9899292,784.8465576
8,2018-01-14,727.3805542,784.3876343,832.3575439
8,2018-01-15,452.6862793,498.226593,607.8496704
8,2018-01-16,547.2715454,590.444519,642.0325928
8,2018-01-17,534.3895264,595.4710083,648.109314
8,2018-01-18,590.7507324,637.6644287,712.5534058
8,2018-01-19,613.7299194,690.3344116,758.0760498
8,2018-01-20,639.0926514,700.5637817,780.4465942
8,2018-01-21,689.4331055,769.4953003,847.5866699
8,2018-01-22,442.8084717,495.2356262,583.1802979
8,2018-01-23,516.5455933,579.607666,649.9321289
8,2018-01-24,503.0473328,565.0680542,644.137207
8,2018-01-25,566.1677246,628.5079956,707.6774292
8,2018-01-26,591.3052368,665.7720337,758.0248413
8,2018-01-27,600.2825928,679.8890991,775.5750732
8,2018-01-28,624.6324463,722.552002,815.78479
8,2018-01-29,414.8771057,472.848877,606.0679321
8,2018-01-30,495.9413452,549.5680542,646.4460449
8,2018-01-31,477.9914246,541.4688721,623.3042603
8,2018-02-01,542.3598633,599.0321045,684.8017578
8,2018-02-02,566.2705078,637.3152466,738.9641113
8,2018-02-03,584.8237915,647.8161621,753.5872192
8,2018-02-04,626.8527832,694.6434937,810.2793579
8,2018-02-05,407.7671509,443.9698486,590.1077271
39,2018-01-01,261.7102966,282.3537903,341.8161926
39,2018-01-02,309.0729675,327.4396057,349.1885986
39,2018-01-03,303.8533936,325.3060608,348.0371704
39,2018-01-04,331.8445129,354.7294312,379.712738
39,2018-01-05,345.2409058,370.3211975,400.9356995
39,2018-01-06,393.216217,413.2684021,444.6548767
39,2018-01-07,343.2688293,400.7108154,438.4547424
39,2018-01-08,264.4899902,272.9733582,327.2686768
39,2018-01-09,305.3583984,324.0605164,350.1533813
39,2018-01-10,315.6438293,317.5313416,348.6233826
39,2018-01-11,341.6557922,355.2871094,384.0163269
39,2018-01-12,357.3510437,370.3283081,402.6490784
39,2018-01-13,397.2333984,409.0500793,449.2754211
39,2018-01-14,399.5362549,409.7046814,436.3085327
39,2018-01-15,270.9094238,273.5381165,330.3588562
39,2018-01-16,320.259613,328.597229,349.488678
39,2018-01-17,308.1856995,324.5960693,350.2515869
39,2018-01-18,342.008667,354.4833679,387.3531799
39,2018-01-19,352.5222778,369.6751404,406.6793213
39,2018-01-20,394.3378296,415.0426941,451.5450134
39,2018-01-21,381.7704468,405.3427429,451.9467773
39,2018-01-22,269.4093323,278.2757568,318.6719666
39,2018-01-23,316.1459351,327.6176453,357.1853638
39,2018-01-24,298.48172,316.52005,353.2907104
39,2018-01-25,336.9622192,361.2848511,387.3308716
39,2018-01-26,348.2467957,368.1489868,407.4787598
39,2018-01-27,373.6972351,408.106781,449.1013184
39,2018-01-28,349.8311157,387.4382019,440.7889099
39,2018-01-29,251.628479,271.4607544,331.9509888
39,2018-01-30,299.6990051,317.8651733,360.0614929
39,2018-01-31,280.6993713,305.7379456,340.613678
39,2018-02-01,314.9463196,341.5392456,376.3695984
39,2018-02-02,325.5743103,350.9891968,397.8986511
39,2018-02-03,363.4784241,393.7174683,434.9010925
39,2018-02-04,349.6429138,373.5752258,432.8565369
39,2018-02-05,241.6551666,254.9007111,323.199585
46,2018-01-01,353.8136902,386.3226318,471.8145752
46,2018-01-02,433.488678,460.0323486,489.1962891
46,2018-01-03,429.3957214,458.7072754,491.5877686
46,2018-01-04,459.4207764,486.2965088,523.0526733
46,2018-01-05,475.882019,517.4865723,559.3319092
46,2018-01-06,508.1784973,536.1365356,580.4827271
46,2018-01-07,489.6331177,580.7062988,614.6395874
46,2018-01-08,357.6713257,377.7926025,447.9273682
46,2018-01-09,426.4619141,456.2462463,491.2015381
46,2018-01-10,426.8652649,446.3060608,490.0469971
46,2018-01-11,463.599762,487.1992798,529.4154663
46,2018-01-12,477.2169189,513.2767334,558.7896729
46,2018-01-13,501.4722595,530.7815552,586.6709595
46,2018-01-14,551.6463013,582.2495728,618.5535889
46,2018-01-15,352.2035522,371.634491,452.7775879
46,2018-01-16,434.0771484,458.6901245,489.5031433
46,2018-01-17,417.0404968,450.8103638,494.1321411
46,2018-01-18,452.1297302,478.3425293,535.0696411
46,2018-01-19,464.411438,509.1401367,563.4574585
46,2018-01-20,496.0894775,531.7445679,586.8134155
46,2018-01-21,525.2608032,572.4055786,634.5721436
46,2018-01-22,347.2086182,376.7830811,436.8662415
46,2018-01-23,415.2254639,448.2289734,495.7722168
46,2018-01-24,399.8076477,440.1622314,495.5389404
46,2018-01-25,436.1509094,475.1279297,530.6102905
46,2018-01-26,453.9032898,499.3677673,562.1907959
46,2018-01-27,467.3326721,520.7266846,584.1891479
46,2018-01-28,482.4966736,548.7637329,615.8762817
46,2018-01-29,329.0409546,361.934845,454.6420288
46,2018-01-30,401.5090942,434.9955139,500.4416199
46,2018-01-31,382.3999329,424.7320557,479.2037354
46,2018-02-01,416.0036011,455.7845764,520.2371826
46,2018-02-02,429.6315308,477.5301208,549.7561035
46,2018-02-03,453.6743774,496.363739,566.0543823
46,2018-02-04,480.8687744,526.4908447,608.6433105
46,2018-02-05,317.6047974,338.9884338,440.8468323
33,2018-01-01,402.657135,441.1950684,546.8009644
33,2018-01-02,514.7411499,548.0631104,576.927002
33,2018-01-03,493.1154175,531.1485596,569.2572632
33,2018-01-04,539.0744629,576.1964111,614.7667847
33,2018-01-05,546.0574341,594.394043,646.0471191
33,2018-01-06,580.7180176,610.8911743,660.1337891
33,2018-01-07,570.0037842,681.5842285,718.0898438
33,2018-01-08,408.9441223,437.5013428,517.4521484
33,2018-01-09,506.0814514,546.2192993,579.6818237
33,2018-01-10,489.1932678,507.9999084,569.1596069
33,2018-01-11,546.1620483,576.0922852,626.6312256
33,2018-01-12,546.7160645,587.8155518,647.5732422
33,2018-01-13,568.567627,603.0170288,668.4569702
33,2018-01-14,638.4855957,678.3502197,720.7059937
33,2018-01-15,400.2765808,424.0176392,521.6865234
33,2018-01-16,515.149353,546.7244263,582.0880737
33,2018-01-17,476.0513,516.0365601,570.8503418
33,2018-01-18,531.6005249,567.9150391,629.7407227
33,2018-01-19,524.4476318,576.519043,650.1257935
33,2018-01-20,562.085022,602.7713013,667.5117798
33,2018-01-21,608.6832886,666.7712402,740.7254639
33,2018-01-22,397.0227966,432.4996643,502.7505188
33,2018-01-23,485.9070129,531.8636475,588.3405762
33,2018-01-24,458.7030029,501.4822693,574.4477539
33,2018-01-25,507.8222351,549.7042236,621.3667603
33,2018-01-26,517.1626587,568.7128906,648.8123779
33,2018-01-27,529.6207886,591.244873,664.8613892
33,2018-01-28,562.4195557,642.1405029,715.5908813
33,2018-01-29,378.8449707,416.4832764,523.8748169
33,2018-01-30,474.1896667,519.6981812,597.9401245
33,2018-01-31,439.72995,486.2401428,556.8647461
33,2018-02-01,489.1045532,537.4841919,613.1238403
33,2018-02-02,490.5692749,546.3995972,634.2399292
33,2018-02-03,513.7227783,561.357666,642.4361572
33,2018-02-04,556.9987793,618.3831177,707.645752
33,2018-02-05,361.8061523,388.2775269,509.8236084
44,2018-01-01,164.0670624,177.3869019,226.3832092
44,2018-01-02,215.6006012,225.3099823,240.6890259
44,2018-01-03,214.5540924,226.0311432,245.2325592
44,2018-01-04,226.1780853,238.2189178,260.957489
44,2018-01-05,230.0849457,252.0499115,274.308075
44,2018-01-06,245.4956512,253.8235321,277.9915466
44,2018-01-07,234.933197,276.3174438,296.5244751
44,2018-01-08,173.8163452,176.2609711,212.585434
44,2018-01-09,217.1212921,222.7156677,242.1567078
44,2018-01-10,220.2723694,221.5266876,245.7736511
44,2018-01-11,238.2088928,240.5778656,264.0998535
44,2018-01-12,243.4510651,252.6673737,276.7669067
44,2018-01-13,254.6150665,255.3565369,282.8065186
44,2018-01-14,283.8300781,280.9905396,296.3900146
44,2018-01-15,184.1458282,172.7135925,211.6567688
44,2018-01-16,234.3036499,229.4244537,237.8318481
44,2018-01-17,227.7116699,228.5852203,250.8260956
44,2018-01-18,244.7006989,243.8751068,270.1953125
44,2018-01-19,251.164566,258.8280334,280.4071655
44,2018-01-20,263.7341919,266.3957825,288.1083984
44,2018-01-21,274.3623962,282.462738,312.7573853
44,2018-01-22,186.6506348,180.9907837,209.0331573
44,2018-01-23,233.3815765,232.4061432,248.2449036
44,2018-01-24,225.1118927,232.35672,255.2469482
44,2018-01-25,236.8568878,241.3345947,266.6557007
44,2018-01-26,244.155304,257.9126282,279.8859253
44,2018-01-27,246.2425385,263.3787537,285.4820862
44,2018-01-28,252.0961761,276.6860046,303.4021301
44,2018-01-29,177.6019745,180.830719,215.8356628
44,2018-01-30,219.6237335,227.0411835,248.8772278
44,2018-01-31,212.9268494,225.1161499,239.1694183
44,2018-02-01,224.298233,237.7378235,261.6860046
44,2018-02-02,224.1293488,241.894928,274.2583923
44,2018-02-03,236.9715729,252.409317,272.8643799
44,2018-02-04,246.599823,262.1699829,297.2277222
44,2018-02-05,164.5675812,162.9167938,207.3818817
11,2018-01-01,434.8403015,470.9889832,566.3792114
11,2018-01-02,517.7271729,550.1878052,587.0787354
11,2018-01-03,520.5526733,554.0103149,593.4139404
11,2018-01-04,557.7227173,589.9204102,632.211792
11,2018-01-05,570.095459,619.4365845,670.4525146
11,2018-01-06,598.0505371,635.6917725,689.5227661
11,2018-01-07,578.7574463,681.8762207,722.2866821
11,2018-01-08,434.2026062,458.7410278,540.0299072
11,2018-01-09,509.9697266,545.9597168,588.1959229
11,2018-01-10,514.3379517,539.6418457,590.5725708
11,2018-01-11,560.6532593,592.0245972,642.5184326
11,2018-01-12,566.8490601,617.0671997,673.3326416
11,2018-01-13,592.1964111,627.9574585,694.5768433
11,2018-01-14,641.1889038,680.1292725,726.6778564
11,2018-01-15,428.8076477,454.3845825,546.5203247
11,2018-01-16,515.4622803,547.197998,589.0767212
11,2018-01-17,502.8134155,544.5405273,598.5360107
11,2018-01-18,545.5822754,581.1575317,648.3353882
11,2018-01-19,556.3872681,611.2807007,679.2611694
11,2018-01-20,582.8182983,627.7128296,695.0028687
11,2018-01-21,611.1304321,669.0825195,745.2060547
11,2018-01-22,421.7437744,457.5481262,529.4822388
11,2018-01-23,497.5566711,534.7582397,593.2582397
11,2018-01-24,481.7991943,532.9215698,598.381897
11,2018-01-25,519.5951538,569.2219849,640.9136353
11,2018-01-26,538.3418579,598.7305908,677.1053467
11,2018-01-27,552.6535645,614.7399902,694.2858276
11,2018-01-28,569.125061,643.5524902,727.2376709
11,2018-01-29,400.0675659,441.4873352,549.734375
11,2018-01-30,480.9424438,519.4023438,598.8853149
11,2018-01-31,464.6438293,515.2277222,581.6556396
11,2018-02-01,502.8782654,554.0512695,633.2822876
11,2018-02-02,514.3257446,573.9265747,662.8823853
11,2018-02-03,536.7371216,589.1751709,674.5419922
11,2018-02-04,564.7412109,620.22229,716.9024048
11,2018-02-05,388.4638672,418.7447815,534.5128784
13,2018-01-01,514.3095093,559.3204956,674.1327515
13,2018-01-02,620.4052124,661.6102295,702.1502686
13,2018-01-03,608.0950928,654.7327881,698.9614258
13,2018-01-04,657.3614502,700.9096069,746.4859619
13,2018-01-05,681.0402222,738.2116089,796.3640137
13,2018-01-06,721.6917114,764.9199829,827.3113403
13,2018-01-07,688.4457397,817.6358032,863.8168945
13,2018-01-08,516.3165894,550.0793457,646.3237915
13,2018-01-09,609.6262817,661.2183228,706.0612183
13,2018-01-10,599.53125,631.0072021,696.361145
13,2018-01-11,656.4736328,698.6119995,758.3143921
13,2018-01-12,674.6240845,729.8567505,796.1101074
13,2018-01-13,703.022522,752.2128296,832.4031982
13,2018-01-14,757.7433472,813.1399536,866.6348877
13,2018-01-15,499.1193848,537.1328735,650.236145
13,2018-01-16,611.4727783,658.3041992,706.4425049
13,2018-01-17,578.0802612,635.5421143,699.630188
13,2018-01-18,633.7762451,683.7201538,764.1405029
13,2018-01-19,645.9805908,716.555542,800.8726196
13,2018-01-20,688.4454956,748.5474243,832.7433472
13,2018-01-21,719.1404419,796.9458008,885.5177612
13,2018-01-22,490.5539246,543.4342041,630.1652222
13,2018-01-23,577.3808594,637.3404541,711.7357788
13,2018-01-24,553.8096313,614.6464844,703.0562744
13,2018-01-25,610.7962646,672.9451294,756.5708618
13,2018-01-26,634.2221069,702.4335327,799.9770508
13,2018-01-27,650.9853516,731.2828979,829.0314941
13,2018-01-28,665.7427368,761.9860229,863.0026245
13,2018-01-29,467.3299561,520.1993408,652.1647949
13,2018-01-30,564.4171753,621.3724365,720.9034424
13,2018-01-31,530.6395874,594.65448,684.1191406
13,2018-02-01,587.2142944,648.6082764,745.864502
13,2018-02-02,604.3468628,676.4862061,783.6931152
13,2018-02-03,631.8049927,695.3825684,804.4638672
13,2018-02-04,663.6730347,735.072876,853.5259399
13,2018-02-05,454.0911865,493.1681519,637.3488159
16,2018-01-01,137.77742,151.6507416,197.5656281
16,2018-01-02,181.9055786,191.9924316,204.8731689
16,2018-01-03,176.740921,186.7320709,203.8820496
16,2018-01-04,184.8199768,201.5263977,221.3690948
16,2018-01-05,178.8255768,197.4042969,220.22258
16,2018-01-06,224.0140533,231.7411041,250.4468994
16,2018-01-07,212.4924774,255.0860748,272.3849487
16,2018-01-08,143.1904144,145.671524,184.6626434
16,2018-01-09,183.5869598,188.6708679,205.1999969
16,2018-01-10,186.4668121,184.0726471,206.4681396
16,2018-01-11,197.6981049,203.0426178,223.368988
16,2018-01-12,200.6807556,200.3237915,226.3547974
16,2018-01-13,231.0079803,232.9654846,255.9701233
16,2018-01-14,268.5720215,266.9543762,277.6940613
16,2018-01-15,150.3219299,142.5612488,183.3144226
16,2018-01-16,197.6187744,194.9522705,202.0873413
16,2018-01-17,187.6267853,187.5050507,207.8806763
16,2018-01-18,203.6498413,203.6092377,226.7348175
16,2018-01-19,197.3725128,201.2991333,229.0381165
16,2018-01-20,236.2625732,242.3129883,259.5837097
16,2018-01-21,252.4425354,265.6912537,290.9789429
16,2018-01-22,154.5386505,150.7787933,176.6272583
16,2018-01-23,194.0110474,196.134491,210.4098969
16,2018-01-24,183.9441833,191.9666138,210.9784393
16,2018-01-25,200.2180176,207.2428589,224.8000031
16,2018-01-26,198.592865,204.1793213,228.4393005
16,2018-01-27,218.6386108,238.0788879,254.9262543
16,2018-01-28,226.6594696,255.2808838,276.6539307
16,2018-01-29,143.6457367,147.6019897,185.4458771
16,2018-01-30,181.8740997,188.369812,211.3168945
16,2018-01-31,172.434494,184.7733765,197.6539001
16,2018-02-01,180.8357544,197.4845734,217.6455994
16,2018-02-02,177.8221741,189.8616486,220.9379578
16,2018-02-03,208.9936523,225.2882385,242.529892
16,2018-02-04,224.3926849,240.122467,269.8601074
16,2018-02-05,133.011322,129.6227264,177.1230469
30,2018-01-01,233.472229,253.2011108,311.298584
