item_id,date,p10,p50,p90
25,2018-01-20,678.7781982,721.1410522,755.0761719
25,2018-01-21,709.0845337,753.5139771,790.5389404
25,2018-01-22,478.7595215,502.9311218,535.2070923
25,2018-01-23,574.133667,598.9968262,629.8676147
25,2018-01-24,562.399353,591.0449219,619.8049927
25,2018-01-25,601.0267334,630.7268677,664.1665649
25,2018-01-26,631.9020996,663.8528442,692.3178711
25,2018-01-27,680.8126221,716.1890869,748.3718872
25,2018-01-28,708.5905151,751.1248169,790.6541748
25,2018-01-29,479.9831238,504.7881165,535.6019897
25,2018-01-30,560.4888306,593.9799194,623.3024902
25,2018-01-31,543.071106,584.2807007,621.7932129
25,2018-02-01,650.541687,687.1062622,729.2220459
25,2018-02-02,698.8190918,727.9134521,761.138855
25,2018-02-03,742.663208,776.487915,819.553894
25,2018-02-04,775.3491211,816.0899658,862.9564209
25,2018-02-05,513.34198,540.8151855,579.927063
48,2018-01-01,298.7969666,327.0539246,349.4089966
48,2018-01-02,363.4444275,386.0913391,406.9793091
48,2018-01-03,359.0777588,380.4711914,402.3366089
48,2018-01-04,385.7193909,410.9559937,435.8323975
48,2018-01-05,407.6279602,433.2194214,454.9263916
48,2018-01-06,438.2350464,460.6367188,490.3581848
48,2018-01-07,456.7893982,488.8406372,513.9581909
48,2018-01-08,304.5229492,324.7278137,348.1676941
48,2018-01-09,358.5107117,381.9746704,413.4778748
48,2018-01-10,360.0328064,380.4197693,407.0625305
48,2018-01-11,381.999054,401.7554626,434.1985474
48,2018-01-12,406.8425598,435.7156677,462.7183228
48,2018-01-13,434.5031738,460.5250549,490.1117859
48,2018-01-14,456.437561,486.4749146,518.5651855
48,2018-01-15,301.848175,324.6140747,344.7052002
48,2018-01-16,362.5108643,380.9921875,402.7698364
48,2018-01-17,339.1195068,372.8519592,392.8251343
48,2018-01-18,377.2170105,402.8560486,423.6079102
48,2018-01-19,402.4088135,427.5111389,455.5270386
48,2018-01-20,423.9411621,455.970459,481.5489502
48,2018-01-21,440.97995,474.3499451,502.1496887
48,2018-01-22,296.1133423,314.4260254,339.0796814
48,2018-01-23,356.328125,374.9824219,397.3070679
48,2018-01-24,346.6502686,368.5830078,389.8544006
48,2018-01-25,370.3143616,393.3478088,418.8736267
48,2018-01-26,390.0185242,414.2272034,436.1980286
48,2018-01-27,421.7756958,448.9863892,474.0832825
48,2018-01-28,440.6398926,472.5172119,503.1052856
48,2018-01-29,298.7580566,317.9205627,341.2717896
48,2018-01-30,346.3740234,372.616333,395.4472656
48,2018-01-31,334.1890259,364.7086792,392.7025146
48,2018-02-01,411.4299927,438.2828979,469.4477844
48,2018-02-02,444.2181702,466.6356812,491.0495911
48,2018-02-03,468.8855591,494.2984009,526.8266602
48,2018-02-04,489.0667114,519.5038452,555.1646118
48,2018-02-05,325.0259094,344.9041443,373.5031128
43,2018-01-01,293.9171448,322.9156494,345.861084
43,2018-01-02,364.2657166,386.4225464,407.181488
43,2018-01-03,355.2893066,376.9945068,399.0593262
43,2018-01-04,384.5857849,409.3217468,433.9359436
43,2018-01-05,408.2351379,433.8929749,455.8018494
43,2018-01-06,442.984314,465.9568481,496.0640869
43,2018-01-07,460.3040466,492.1119995,517.3502197
43,2018-01-08,304.740387,325.0738525,348.6304016
43,2018-01-09,360.957489,384.8260193,417.1014404
43,2018-01-10,359.706543,379.9828796,406.6116638
43,2018-01-11,383.0102234,402.7424927,434.8190918
43,2018-01-12,403.9007568,432.3912659,458.6883545
43,2018-01-13,436.4987488,463.3695984,493.6469116
43,2018-01-14,454.6976318,485.0005188,517.1426392
43,2018-01-15,304.8096619,327.2861328,346.9494934
43,2018-01-16,363.4041138,381.4753113,403.2646484
43,2018-01-17,337.2920837,372.1783447,392.4174194
43,2018-01-18,375.8054199,401.2904968,421.7828064
43,2018-01-19,400.4424133,425.6547241,453.6372986
43,2018-01-20,421.81073,454.3711853,480.3678589
43,2018-01-21,436.7020569,469.8916626,497.9449463
43,2018-01-22,301.0175781,318.8450317,342.7818909
43,2018-01-23,355.4993286,374.5153503,397.8540649
43,2018-01-24,347.1308594,368.918335,390.3392944
43,2018-01-25,375.6280823,398.2320251,423.8353271
43,2018-01-26,394.6463013,418.7457581,440.3752747
43,2018-01-27,425.1520386,452.3798828,477.5005798
43,2018-01-28,441.0517883,473.071167,503.4840393
43,2018-01-29,300.3008423,319.3337097,342.7623291
43,2018-01-30,349.3401489,375.8098145,398.601532
43,2018-01-31,337.21521,368.1564026,396.5808411
43,2018-02-01,411.0656128,437.8503723,468.466095
43,2018-02-02,445.5674133,467.5209045,491.9530334
43,2018-02-03,472.5553589,497.9187622,530.1552734
43,2018-02-04,493.3162537,523.8952026,559.9523315
43,2018-02-05,329.1043396,348.7199707,377.6391296
32,2018-01-01,260.0005493,282.9972839,300.7012024
32,2018-01-02,320.8354187,341.229126,363.2200012
32,2018-01-03,310.1805725,329.9858704,357.6106262
32,2018-01-04,331.7191162,355.898468,380.1069031
32,2018-01-05,344.0059509,368.9237366,395.6882935
32,2018-01-06,366.414917,395.1385498,423.0297546
32,2018-01-07,385.7024536,417.3585815,443.5904541
32,2018-01-08,255.3829041,272.8568726,291.1026917
32,2018-01-09,311.0680847,327.4101563,351.8460083
32,2018-01-10,302.6746826,319.158905,348.2471924
32,2018-01-11,327.0344238,348.9117126,373.2617493
32,2018-01-12,345.4035645,367.6904297,395.5565491
32,2018-01-13,374.7377014,398.4628296,423.4291687
32,2018-01-14,393.586731,417.9950867,446.7465515
32,2018-01-15,255.052948,273.542511,296.2558289
32,2018-01-16,310.706543,327.6865845,348.1457214
32,2018-01-17,300.1551819,320.7918396,340.6095886
32,2018-01-18,330.6837158,351.800354,372.8600159
32,2018-01-19,346.3288269,367.6811523,394.6041565
32,2018-01-20,369.2000427,395.7354431,418.2765808
32,2018-01-21,377.7001343,407.6003113,433.0040283
32,2018-01-22,252.8631744,274.1663208,293.5999756
32,2018-01-23,303.1256104,323.8834534,347.6997375
32,2018-01-24,297.9760132,316.9277954,339.5076294
32,2018-01-25,322.1878357,343.8900757,368.8313904
32,2018-01-26,343.009491,366.2629395,389.9180908
32,2018-01-27,364.2177124,387.1302795,418.3554993
32,2018-01-28,376.4378357,411.5386658,435.5151367
32,2018-01-29,254.9148865,275.9010315,294.2120972
32,2018-01-30,298.2648315,322.7574463,344.7463074
32,2018-01-31,293.4434204,317.4733582,337.1855469
32,2018-02-01,356.0129395,380.6880493,408.2058105
32,2018-02-02,373.9086914,399.7004395,425.8968811
32,2018-02-03,400.1159668,427.0701904,452.84552
32,2018-02-04,413.3807373,443.322876,473.1626587
32,2018-02-05,275.9448242,298.6231079,320.4587097
31,2018-01-01,343.6134949,374.1512451,398.3082886
31,2018-01-02,421.7036133,447.0345154,470.1384277
31,2018-01-03,411.611145,435.4449768,460.1033936
31,2018-01-04,442.4302368,468.8904724,495.5166321
31,2018-01-05,472.4473572,500.0842285,523.7052612
31,2018-01-06,502.210907,526.6309814,558.8004761
31,2018-01-07,521.4151611,555.6010132,582.7630005
31,2018-01-08,349.2697449,370.9264832,396.0161133
31,2018-01-09,406.5114746,432.6822205,468.0262146
31,2018-01-10,411.7853088,434.0854187,463.1968689
31,2018-01-11,439.3317566,461.0142822,495.8840942
31,2018-01-12,462.3261108,492.9376526,521.2106934
31,2018-01-13,492.8079834,521.6025391,553.850647
31,2018-01-14,513.133606,545.4788208,578.8468628
31,2018-01-15,346.7844238,371.3887024,393.0911255
31,2018-01-16,415.512146,436.0665283,459.8750305
31,2018-01-17,392.7328491,429.8026123,451.8963928
31,2018-01-18,436.9408875,464.5401917,486.7747192
31,2018-01-19,460.2360229,487.4051514,517.6741943
31,2018-01-20,485.2777405,520.2863159,548.0599365
31,2018-01-21,506.7029724,543.0899658,573.4977417
31,2018-01-22,339.1233215,359.1566772,386.5201416
31,2018-01-23,408.7245789,429.1341553,453.8431396
31,2018-01-24,399.3399048,422.9434814,446.4424133
31,2018-01-25,429.236908,453.3862305,480.2263794
31,2018-01-26,451.6210632,478.6390991,502.4341125
31,2018-01-27,482.9989624,511.8896484,538.5087891
31,2018-01-28,507.1403809,541.8416748,575.2747803
31,2018-01-29,342.8185425,363.562439,389.0089111
31,2018-01-30,400.1437378,428.6476135,453.1066284
31,2018-01-31,389.255249,422.7362061,453.6079407
31,2018-02-01,485.9497681,515.989502,549.690918
31,2018-02-02,519.9631348,544.0409546,571.3069458
31,2018-02-03,542.5313721,570.118103,604.9234619
31,2018-02-04,565.5534058,598.9550171,638.1572876
31,2018-02-05,377.6200562,399.4896851,431.6698608
34,2018-01-01,144.8097076,161.3303833,174.0365295
34,2018-01-02,179.2300415,194.042923,210.090332
34,2018-01-03,175.2382202,189.654129,209.8888702
34,2018-01-04,189.6174927,207.8832703,226.1622772
34,2018-01-05,200.3699493,218.6642761,238.3431244
34,2018-01-06,211.5797729,232.55896,252.7631989
34,2018-01-07,221.8503418,245.5943909,265.2744141
34,2018-01-08,150.5116272,162.7192993,175.4780731
34,2018-01-09,182.6228638,194.2871857,211.8562164
34,2018-01-10,174.2964783,186.5162506,207.989212
34,2018-01-11,187.2814178,203.5024567,221.0370483
34,2018-01-12,203.7110748,220.1839447,241.1295013
34,2018-01-13,218.3333588,236.5294342,255.4623871
34,2018-01-14,230.7621002,248.7442932,269.868927
34,2018-01-15,149.384079,162.9200745,179.6083221
34,2018-01-16,179.1489716,191.7009277,206.8017426
34,2018-01-17,173.0873871,187.8501434,202.3683624
34,2018-01-18,188.2515717,203.5281372,218.9500122
34,2018-01-19,198.9841309,214.6073151,234.3442841
34,2018-01-20,212.2911377,231.1504822,247.3309937
34,2018-01-21,219.2914124,241.5661316,260.6918945
34,2018-01-22,145.400177,161.3173828,175.6840973
34,2018-01-23,174.5660858,189.1378021,205.4048767
34,2018-01-24,171.5664215,185.0841522,201.8347626
34,2018-01-25,184.1401062,200.5924225,219.4352722
34,2018-01-26,197.922699,215.1671143,232.4090576
34,2018-01-27,212.3808899,230.036377,253.9972992
34,2018-01-28,217.613266,243.0034637,260.4743042
34,2018-01-29,148.1772308,163.1137848,175.8215942
34,2018-01-30,170.8732147,188.8388977,204.9784241
34,2018-01-31,169.1695251,186.3145294,200.9252319
34,2018-02-01,212.7371826,231.187912,250.8851013
34,2018-02-02,224.3069611,243.5988464,262.758606
34,2018-02-03,235.3253021,254.8150024,274.0454407
34,2018-02-04,241.1663971,263.2241211,285.2842407
34,2018-02-05,162.4142609,178.5781097,194.7863922
17,2018-01-01,192.2944794,207.9776459,227.0697632
17,2018-01-02,229.5497131,250.0575867,267.1271057
17,2018-01-03,223.7447815,242.3156891,258.0818176
17,2018-01-04,244.9936523,264.2226257,278.4331055
17,2018-01-05,262.3261108,281.1429443,301.183197
17,2018-01-06,272.9299011,293.6973572,312.9242249
17,2018-01-07,291.0015869,310.1858215,331.5310974
17,2018-01-08,192.2032013,205.2367859,224.1407318
17,2018-01-09,231.8046417,246.5657501,269.2380066
17,2018-01-10,219.9718018,239.8580017,256.75354
17,2018-01-11,244.6707916,263.1225891,279.0588684
17,2018-01-12,257.6759338,275.1943359,298.9131165
17,2018-01-13,277.8511353,298.1646118,313.3483887
17,2018-01-14,286.294281,311.4241943,333.112793
17,2018-01-15,188.52771,204.6123199,219.7049713
17,2018-01-16,226.3848267,244.3093567,261.4914246
17,2018-01-17,222.475708,240.6889496,265.532135
17,2018-01-18,237.4758759,257.9794006,279.4717712
17,2018-01-19,256.7147827,275.3050537,296.3185425
17,2018-01-20,269.2887268,290.7013855,311.4211121
17,2018-01-21,286.2201538,308.4588928,336.9690247
17,2018-01-22,185.3285675,202.9636078,219.9653168
17,2018-01-23,223.1073914,241.1235199,263.2877502
17,2018-01-24,222.2610626,236.1604767,254.2096558
17,2018-01-25,232.0116425,253.5590668,276.0385437
17,2018-01-26,251.5906982,267.4056396,286.9839783
17,2018-01-27,267.2066956,288.3566895,309.5872192
17,2018-01-28,286.9577332,304.3765869,324.1612244
17,2018-01-29,182.7931519,201.2364655,219.5268707
17,2018-01-30,221.9184875,237.3427582,261.5696411
17,2018-01-31,215.1459045,234.8533783,254.2063904
17,2018-02-01,256.5058899,282.835022,304.8249512
17,2018-02-02,281.2352295,296.0058594,317.8700867
17,2018-02-03,293.9296265,314.9554749,338.7495422
17,2018-02-04,305.4295959,324.7368164,349.2559204
17,2018-02-05,198.4707642,216.9638977,235.5055542
8,2018-01-01,457.4270935,489.9654541,515.0407715
8,2018-01-02,558.5577393,587.1912842,617.9154053
8,2018-01-03,539.8994141,567.3204956,605.6297607
8,2018-01-04,583.8297729,619.2265015,654.7581177
8,2018-01-05,620.6572876,656.5404663,694.3050537
8,2018-01-06,660.3600464,701.352417,740.4927979
8,2018-01-07,694.8990479,738.9805298,775.3394775
8,2018-01-08,462.5007019,486.5358582,511.2710266
8,2018-01-09,554.020874,576.687439,610.3395386
8,2018-01-10,531.921875,555.1957397,596.152771
8,2018-01-11,575.4885864,606.0001831,639.0369263
8,2018-01-12,614.8422241,646.4988403,686.1517334
8,2018-01-13,659.1295166,692.119873,726.4799194
8,2018-01-14,701.6960449,735.6702881,775.0012207
8,2018-01-15,456.0409241,481.9960327,513.4499512
8,2018-01-16,546.8313599,570.4990845,598.3238525
8,2018-01-17,530.644043,559.0755005,586.7158203
8,2018-01-18,578.9118042,607.6935425,636.8823242
8,2018-01-19,612.869751,642.7966919,679.6634521
8,2018-01-20,651.664856,687.2600098,717.4018555
8,2018-01-21,678.2977905,719.579895,755.4119873
8,2018-01-22,450.6209717,480.6510925,508.1921692
8,2018-01-23,537.3252563,565.1990967,596.5993652
8,2018-01-24,528.8947754,554.661438,586.0600586
8,2018-01-25,566.911438,597.2787476,631.7891235
8,2018-01-26,604.7086792,636.8511963,668.9985962
8,2018-01-27,641.4447021,673.4332275,716.6507568
8,2018-01-28,661.7469482,709.1815186,741.6842041
8,2018-01-29,452.0829163,480.5525513,504.8509827
8,2018-01-30,525.6832275,559.6975098,589.5476685
8,2018-01-31,521.0626831,554.55896,582.7942505
8,2018-02-01,634.6970215,669.7114868,707.9116211
8,2018-02-02,671.5060425,707.5129395,744.0356445
8,2018-02-03,718.1887207,756.2354736,791.5860596
8,2018-02-04,745.8518066,787.6490479,828.7559204
8,2018-02-05,493.795105,525.618103,555.7557983
39,2018-01-01,252.3415985,277.4537048,297.3214111
39,2018-01-02,310.063324,330.4736023,349.3257751
39,2018-01-03,304.8220215,324.2677917,344.3700256
39,2018-01-04,329.5601196,351.7088928,373.776886
39,2018-01-05,346.0748291,369.0982056,388.9550781
39,2018-01-06,374.9882202,395.9188843,423.5184021
39,2018-01-07,386.5456543,416.0047913,439.1618347
39,2018-01-08,259.6302795,277.2937927,298.066864
39,2018-01-09,303.8605042,325.9892883,355.2350464
39,2018-01-10,305.9238892,324.2409668,348.5455017
39,2018-01-11,328.0899658,346.4443665,375.944458
39,2018-01-12,344.8316956,370.4701843,394.1248779
39,2018-01-13,373.1247864,397.5308838,425.174408
39,2018-01-14,384.0546265,412.0662842,441.5718689
39,2018-01-15,259.4706116,279.9602051,297.830719
39,2018-01-16,310.076355,326.7402344,346.7398682
39,2018-01-17,287.1237183,318.5072021,337.0166321
39,2018-01-18,322.3991699,345.6695862,364.5369568
39,2018-01-19,342.0751038,364.8501282,390.5982056
39,2018-01-20,361.8223877,390.6376343,413.6790771
39,2018-01-21,375.8856506,406.051178,431.8601074
39,2018-01-22,253.5679779,269.8884583,291.668335
39,2018-01-23,302.9217834,320.2913513,341.0697327
39,2018-01-24,297.0960083,317.0257568,336.7895813
39,2018-01-25,318.7150574,339.5844116,363.2633972
39,2018-01-26,336.2682495,358.3164978,378.4320068
39,2018-01-27,364.2752991,388.9799805,411.9865723
39,2018-01-28,375.4322205,404.5779419,432.2493286
39,2018-01-29,254.445755,272.0208435,293.6532288
39,2018-01-30,295.2409668,319.0993347,339.8899536
39,2018-01-31,286.8033752,314.7445068,340.7261658
39,2018-02-01,360.1735535,385.0831909,413.2835693
39,2018-02-02,389.0185852,409.9151611,432.2732239
39,2018-02-03,405.5553589,428.9156189,458.0838013
39,2018-02-04,419.7522278,447.4945984,480.0371399
39,2018-02-05,280.1765442,298.030365,324.5973816
46,2018-01-01,350.2427063,381.3274536,405.9165955
46,2018-01-02,427.6643372,453.0058594,476.3858032
46,2018-01-03,418.1520386,441.8452148,466.1744385
46,2018-01-04,449.6791382,476.5824585,503.4048462
46,2018-01-05,476.6225586,504.5299683,528.4124146
46,2018-01-06,511.4884644,536.2614746,568.9985962
46,2018-01-07,535.7717896,571.0134277,598.828064
46,2018-01-08,354.2617798,376.0605469,401.4914856
46,2018-01-09,417.0809021,443.6428833,479.0853271
46,2018-01-10,416.812561,439.2064514,468.6361389
46,2018-01-11,447.3749695,469.3136902,504.6335754
46,2018-01-12,469.8327332,500.8201294,529.5383301
46,2018-01-13,503.3407898,532.2579346,565.0184937
46,2018-01-14,528.1804199,561.1171265,595.9802856
46,2018-01-15,355.2849731,380.9935608,403.4473572
46,2018-01-16,425.0689392,445.5319214,469.5186462
46,2018-01-17,393.307312,430.1876831,451.9805603
46,2018-01-18,437.4393311,465.0675354,487.5421753
46,2018-01-19,465.6291809,493.3728027,524.5806274
46,2018-01-20,493.3708801,528.1946411,555.7437744
46,2018-01-21,509.7899475,546.1755371,576.7666626
46,2018-01-22,342.4138184,362.7486572,389.8158875
46,2018-01-23,411.9746094,432.8521118,458.1890259
46,2018-01-24,401.0091553,424.612854,447.9754639
46,2018-01-25,433.5683899,458.1412659,485.5046387
46,2018-01-26,453.9925232,480.5619507,504.289093
46,2018-01-27,487.8208923,517.0007935,544.0045776
46,2018-01-28,506.5733948,541.5858765,574.8185425
46,2018-01-29,342.4989319,363.5774841,389.7899475
46,2018-01-30,401.0749207,429.7632446,454.7146912
46,2018-01-31,391.8730774,425.3101196,456.054718
46,2018-02-01,486.7924194,516.8860474,551.0153809
46,2018-02-02,523.1980591,547.0975342,574.637207
46,2018-02-03,546.9384155,575.0244141,610.2449341
46,2018-02-04,564.4525146,598.395874,637.6800537
46,2018-02-05,374.874054,396.8641663,429.0541687
33,2018-01-01,408.5524597,433.3793945,463.5820618
33,2018-01-02,494.5435486,526.5654297,553.3811035
33,2018-01-03,478.5856018,507.9166565,532.7924194
33,2018-01-04,524.7338257,554.6243896,576.5213623
33,2018-01-05,555.4935913,584.3060303,615.0453491
33,2018-01-06,589.1407471,621.4616699,651.7872925
33,2018-01-07,624.890686,654.1819458,686.2596436
33,2018-01-08,417.2585754,437.5828857,466.5906372
33,2018-01-09,500.0124817,522.7216797,557.8770752
33,2018-01-10,476.2598877,508.1440125,535.0869751
33,2018-01-11,523.3981934,552.2144165,576.7831421
33,2018-01-12,548.1282959,572.8530884,608.5679932
33,2018-01-13,591.7377319,623.2622681,646.7173462
33,2018-01-14,614.4666748,652.6010742,685.0455933
33,2018-01-15,410.7563171,435.6735229,459.5494995
33,2018-01-16,486.2521362,514.0568848,540.7470093
33,2018-01-17,478.2123718,505.1423645,541.9598389
33,2018-01-18,510.555603,541.3247681,573.4389648
33,2018-01-19,547.0895386,575.7977905,607.6727905
33,2018-01-20,580.1531982,613.0167847,644.2241821
33,2018-01-21,613.1078491,647.6102295,690.7437744
33,2018-01-22,403.3334656,430.362854,456.704895
33,2018-01-23,480.2365723,507.596405,541.0125122
33,2018-01-24,478.1187134,499.8166199,527.847168
33,2018-01-25,497.5310059,531.1471558,566.0722046
33,2018-01-26,534.9402466,558.8115234,587.7497559
33,2018-01-27,572.805542,605.6203613,637.895752
33,2018-01-28,610.2439575,637.4476929,667.6594238
33,2018-01-29,399.0493774,427.6080017,455.2785339
33,2018-01-30,479.722229,504.1722717,541.8742676
33,2018-01-31,469.3592224,499.9836426,529.1204834
33,2018-02-01,561.2947388,602.1106567,636.0358887
33,2018-02-02,609.5822144,631.8951416,667.4024048
33,2018-02-03,648.7659302,680.8026733,716.7108154
33,2018-02-04,679.8586426,710.2680054,746.4398193
33,2018-02-05,441.9854736,470.5316162,499.0892334
44,2018-01-01,168.1861877,186.1308594,199.9359741
44,2018-01-02,205.7320862,221.8753204,239.3717346
44,2018-01-03,199.5618744,215.0675507,236.7157898
44,2018-01-04,214.661499,234.4744263,254.3427124
44,2018-01-05,227.053299,246.6352234,267.5985107
44,2018-01-06,239.746582,262.1321106,283.739502
44,2018-01-07,253.1296997,278.3939209,299.0775146
44,2018-01-08,167.2939758,180.8670197,195.1807556
44,2018-01-09,204.5436554,217.2841949,236.0836182
44,2018-01-10,197.1946411,210.6484985,234.0280609
44,2018-01-11,213.4811707,230.4757233,249.3167114
44,2018-01-12,227.2271423,244.5247955,266.2314148
44,2018-01-13,243.5731812,262.0031433,281.4532471
44,2018-01-14,257.740448,277.1411133,300.4443359
44,2018-01-15,166.7424164,181.1109772,199.110672
44,2018-01-16,203.04776,216.2241516,232.1881104
44,2018-01-17,196.4573212,212.3421631,227.9132538
44,2018-01-18,216.8488007,233.3706818,250.3749847
44,2018-01-19,228.4725647,245.4886017,266.9743652
44,2018-01-20,242.9465637,263.4588623,281.178833
44,2018-01-21,247.6556396,271.2288208,291.4064941
44,2018-01-22,164.1034088,181.0140839,196.1482239
44,2018-01-23,198.5213318,214.6930542,233.0574951
44,2018-01-24,195.5057983,210.6446228,228.8033142
44,2018-01-25,209.9875183,226.8289337,246.1130219
44,2018-01-26,223.0761414,241.0318146,259.2789917
44,2018-01-27,234.5759583,252.1760712,276.2778625
44,2018-01-28,239.7128448,266.9589539,285.5930176
44,2018-01-29,164.0044861,180.8849487,195.1355133
44,2018-01-30,191.1665802,210.4516144,227.9074249
44,2018-01-31,189.460556,208.1351013,223.5732574
44,2018-02-01,236.4026794,256.213501,277.5467834
44,2018-02-02,250.5025787,270.6470642,291.1513977
44,2018-02-03,267.2192993,287.8001099,307.4598694
44,2018-02-04,273.210022,297.0191345,320.8152161
44,2018-02-05,180.9176941,198.8566132,216.0567169
11,2018-01-01,418.0470276,452.722229,480.1457825
11,2018-01-02,508.8702698,537.3135376,563.4471436
11,2018-01-03,497.8112793,524.4648438,551.935791
11,2018-01-04,536.9301147,566.9592896,597.0456543
11,2018-01-05,566.6880493,597.9840698,624.6488037
11,2018-01-06,606.336731,633.7202759,669.9255981
11,2018-01-07,636.6521606,675.4863281,706.2055664
11,2018-01-08,427.236084,451.840271,480.4278564
11,2018-01-09,502.8097229,532.677124,573.0245361
11,2018-01-10,502.9646606,527.9243164,560.4945068
11,2018-01-11,533.3550415,557.7175293,596.6050415
11,2018-01-12,565.3225098,600.2883301,632.8485107
11,2018-01-13,608.2740479,641.019165,677.7765503
11,2018-01-14,636.9638672,674.0075073,712.8737793
11,2018-01-15,425.6894531,453.6337585,478.1535034
11,2018-01-16,507.2216492,530.3551025,556.8897095
11,2018-01-17,478.0547485,519.7469482,544.4247437
11,2018-01-18,529.2910767,560.2937012,585.4344482
11,2018-01-19,562.4138184,593.4085083,627.8325195
11,2018-01-20,590.0698853,629.4458618,661.1985474
11,2018-01-21,614.9493408,655.657959,689.6464844
11,2018-01-22,416.3959961,438.6494446,468.9735718
11,2018-01-23,496.5540161,519.5748291,547.0614014
11,2018-01-24,483.9053955,510.2670288,536.3256226
11,2018-01-25,519.8863525,547.3369141,578.2755737
11,2018-01-26,545.8106079,575.2913208,601.5634155
11,2018-01-27,584.6331177,617.0765991,646.9846191
11,2018-01-28,605.9363403,644.4268188,680.8145752
11,2018-01-29,413.2319641,436.4830322,465.0675354
11,2018-01-30,480.6588135,512.4278564,539.9416504
11,2018-01-31,467.2512207,504.8662109,539.1534424
11,2018-02-01,567.3230591,601.0247803,638.8250732
11,2018-02-02,618.7265015,645.4187622,676.364563
11,2018-02-03,656.6590576,687.6098633,726.840332
11,2018-02-04,684.5217285,722.2381592,766.5784302
11,2018-02-05,448.1303711,472.7165527,508.897522
13,2018-01-01,502.9125671,542.5090332,573.821167
13,2018-01-02,612.3220215,643.7393188,672.9109497
13,2018-01-03,598.7871704,628.1714478,658.1011353
13,2018-01-04,646.125061,679.3677979,712.5480957
13,2018-01-05,682.6625977,717.1012573,746.5090942
13,2018-01-06,728.6427002,759.0991211,799.3671875
13,2018-01-07,760.7298584,804.0259399,838.3544312
13,2018-01-08,511.8303528,539.3527832,571.2911377
13,2018-01-09,606.5453491,639.4110107,684.0469971
13,2018-01-10,603.9638062,631.9677734,668.7530518
13,2018-01-11,644.3025513,671.4350586,714.6032715
13,2018-01-12,679.2749023,718.3145142,754.4871216
13,2018-01-13,728.2319946,764.0153809,804.1832886
13,2018-01-14,762.2439575,802.493103,845.3910522
13,2018-01-15,510.5201416,541.5410156,568.7342529
13,2018-01-16,608.2803955,634.1453857,663.4195557
13,2018-01-17,573.0734863,619.281189,646.6225586
13,2018-01-18,634.555542,669.0986328,696.9896851
13,2018-01-19,670.3086548,704.4095459,742.2666016
13,2018-01-20,710.3154907,753.7382202,787.7942505
13,2018-01-21,740.7897949,786.0343628,823.668457
13,2018-01-22,501.131134,525.7484741,559.0189209
13,2018-01-23,597.7062988,623.2681274,654.649292
13,2018-01-24,582.1051636,611.5404053,640.4181519
13,2018-01-25,625.296875,655.6318359,689.4031372
13,2018-01-26,655.5353394,687.9816895,716.9892578
13,2018-01-27,701.100647,737.1448364,769.7949219
13,2018-01-28,727.8858032,770.0145264,810.2674561
13,2018-01-29,495.9587402,521.6693115,553.9975586
13,2018-01-30,581.8865967,617.2998047,648.0897217
13,2018-01-31,569.8536987,611.7185669,649.961792
13,2018-02-01,699.9232178,737.442627,779.576416
13,2018-02-02,751.8314819,781.1987915,815.7302246
13,2018-02-03,793.9522095,828.7338867,871.5619507
13,2018-02-04,831.2019653,872.9315186,922.657959
13,2018-02-05,549.5390625,576.8781738,617.4298096
16,2018-01-01,142.1001434,159.6512299,173.5452728
16,2018-01-02,174.70401,189.7898407,203.4096375
16,2018-01-03,169.2067566,183.3762817,198.2851105
16,2018-01-04,182.5946045,198.4517212,214.2820892
16,2018-01-05,193.5513611,209.9386902,224.2266235
16,2018-01-06,210.0556335,225.2703094,245.2775879
16,2018-01-07,219.6385193,240.5167694,257.1765747
16,2018-01-08,146.8029938,159.2186432,173.9649048
16,2018-01-09,173.4515991,189.4874725,210.9004822
16,2018-01-10,173.1760864,186.3490143,203.8679962
16,2018-01-11,185.3534088,198.9175568,220.0683289
16,2018-01-12,193.214859,211.2160492,227.371582
16,2018-01-13,211.7198486,229.6474152,250.0765991
16,2018-01-14,216.9228058,237.6194916,258.8761902
16,2018-01-15,146.0296326,161.1540527,174.3654022
16,2018-01-16,176.9607544,189.365448,204.3226471
16,2018-01-17,161.2893677,183.3327484,196.9270172
16,2018-01-18,182.2569122,198.7885742,212.2219696
16,2018-01-19,192.5891571,209.0787964,227.7603455
16,2018-01-20,205.5689697,226.5704498,243.3320465
16,2018-01-21,213.8673248,236.6396637,255.8781433
16,2018-01-22,142.6212616,154.1587677,169.6813202
16,2018-01-23,173.5165405,186.0233765,201.2842255
16,2018-01-24,166.2886047,181.0422668,195.6165009
16,2018-01-25,180.0309906,194.8408356,211.5332642
16,2018-01-26,189.859375,205.3898621,219.7573395
16,2018-01-27,206.350769,224.4640656,241.0753174
16,2018-01-28,214.5379333,236.5197144,256.7666016
16,2018-01-29,143.4182434,155.6802063,169.9118195
16,2018-01-30,168.397644,185.4423065,200.234787
16,2018-01-31,159.0243073,179.6410675,198.9031067
16,2018-02-01,199.828476,217.7440948,238.4960022
16,2018-02-02,219.6800995,234.8591461,251.0154419
16,2018-02-03,233.11763,249.2056274,270.5275879
16,2018-02-04,242.5171967,262.568634,286.9593506
16,2018-02-05,159.4152832,172.5907135,191.6282959
30,2018-01-01,228.2511902,252.3727112,271.4598694
30,2018-01-02,281.4484863,301.2799072,319.4477539
30,2018-01-03,277.7013245,296.616333,316.2818298
